feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,label
650.5244444444647,758.340067340036,719.7887878788036,650.5244444444647,17.377373737374324,19.19773492500687,18.5435353535359,17.377373737374324,0.21901020079917435,0.20402081563713514,0.21762723228256967,0.21901020079917435,0.17423084429388275,0.16579989482947766,0.1751240177406744,0.17423084429388275,0.8315290991173607,0.8000069565735403,0.8140883633140504,0.8315290991173607,0.030356387103359216,0.02748960512546585,0.030668421589636043,matang
642.636767676765,885.9906132026695,881.413333333317,642.636767676765,15.964242424242569,19.241505968777513,18.8183838383841,15.964242424242569,0.1886526140404959,0.17172433313810093,0.17471917283941882,0.1886526140404959,0.13319686159356023,0.12292070439904686,0.1268220334989091,0.13319686159356023,0.9170071063314489,0.8829985408521998,0.8854345645770715,0.9170071063314489,0.01774140393837404,0.015109499569957857,0.016083828180798423,matang
628.7055555555605,861.0662177328563,827.624141414138,628.7055555555605,15.01626262626289,17.870013263952135,17.299292929293202,15.01626262626289,0.20235258038964526,0.18240016340344595,0.1892251333750189,0.20235258038964526,0.13427386745939188,0.12382983907930069,0.1279344071363689,0.13427386745939188,0.918340854994582,0.8856537275814823,0.8918640744869339,0.918340854994582,0.018029471482502335,0.015333829046405505,0.016367212529334194,matang
968.3847474747639,1171.9449035811754,1222.6770707070998,968.3847474747639,21.68373737373792,23.69513314967691,23.655050505051054,21.68373737373792,0.1830675171758607,0.17009914296800266,0.17498478031026807,0.1830675171758607,0.1439111792301019,0.13233504801643486,0.1371610430086236,0.1439111792301019,0.8267930693801377,0.7864661791590967,0.7788803827912135,0.8267930693801377,0.02071042750739852,0.01751256493351212,0.018813151719213498,matang
841.029898989921,1097.6811549841505,1020.9772727272992,841.029898989921,17.787272727273336,20.48311396796184,19.32838383838448,17.787272727273336,0.203151316553923,0.18755177980214774,0.19350147835556106,0.203151316553923,0.15417257121859607,0.14360682555898258,0.14953069119558476,0.15417257121859607,0.890607912484105,0.8525757777466062,0.8656822691503802,0.890607912484105,0.023769181716153078,0.020622920347128048,0.022359427609429328,matang
1022.9464646465009,1264.3652688500474,1170.3204040404526,1022.9464646465009,20.72646464646549,23.434139373531806,22.265050505051494,20.72646464646549,0.20614653849175893,0.18893313527288233,0.2007391951363528,0.20614653849175893,0.16332190136339764,0.15295079197441883,0.16009087690585527,0.16332190136339764,0.8565423915890951,0.8195333383819449,0.8352360376498469,0.8565423915890951,0.026674043464955385,0.023393944765601946,0.0256290888684857,matang
863.7673737373913,1099.5126007549622,1147.5004040404297,863.7673737373913,19.920505050505536,22.477400265277595,22.283636363636994,19.920505050505536,0.2173405051684635,0.19647706778439464,0.20380305474899585,0.2173405051684635,0.17161143506312748,0.15860034915593227,0.16224042943474581,0.17161143506312748,0.85107225579966,0.8069427407433672,0.7997848953068675,0.85107225579966,0.02945048464442602,0.025154070752383628,0.026321956943170736,matang
631.8753535353576,854.7507397203913,864.5727272727456,631.8753535353576,16.46505050505094,19.969186817670444,19.805858585859035,16.46505050505094,0.2021765234921235,0.1793218340934987,0.18446142515630023,0.2021765234921235,0.14582668444330052,0.134847974463889,0.14034005881775052,0.14582668444330052,0.8878979049970773,0.8439877483534719,0.8448519554637918,0.8878979049970773,0.021265421895725944,0.018183976217013655,0.019695332108969676,matang
2015.921717171764,2198.386389143796,1929.1527272727903,2015.921717171764,30.10878787878867,31.236302418118107,29.047676767677505,30.10878787878867,0.22329331636285568,0.2119676909884485,0.22610300916234224,0.22329331636285568,0.19807525785599528,0.18804797390516087,0.19868428821380055,0.19807525785599528,0.7647178364120617,0.7393869062159178,0.7753052316724308,0.7647178364120617,0.03923380777471902,0.035362040489836065,0.03947544638302456,matang
569.3269696969804,781.1237628813026,771.4522222222269,569.3269696969804,15.110404040404388,18.672788490969523,18.285959595960023,15.110404040404388,0.21598097032944097,0.18975522207064377,0.1965325874076495,0.21598097032944097,0.15455918602759522,0.14415776962133026,0.14966985741201846,0.15455918602759522,0.9001598982534256,0.85920925238568,0.8634010050859308,0.9001598982534256,0.023888541985512785,0.020781462542196528,0.022401066217733936,matang
571.7356565656731,697.2761963064813,632.7550505050614,571.7356565656731,15.62353535353587,17.41291704928026,16.272020202020673,15.62353535353587,0.22391149377239283,0.20608793306107281,0.21858198252908273,0.22391149377239283,0.167818775815383,0.1582162465674987,0.1671020178787395,0.167818775815383,0.8867689837477839,0.8586301894627967,0.8745321172747978,0.8867689837477839,0.02816314151617377,0.02503238067790754,0.02792308437914657,matang
934.7735353535567,1311.7003367002565,1206.5473737374182,934.7735353535567,21.248484848485507,25.18222630343686,24.23323232323319,21.248484848485507,0.1699635752673919,0.15397937495987313,0.1604285817406444,0.1699635752673919,0.12734127142535173,0.1168194671007094,0.12038387059045004,0.12734127142535173,0.8276924244788475,0.7513827108238025,0.774463956102268,0.8276924244788475,0.016215799408225103,0.013646787893693724,0.01449227629833822,matang
886.078888888915,1227.4607693091848,1128.6210101010388,886.078888888915,20.05424242424327,23.249566370777227,22.812929292930097,20.05424242424327,0.2026364905615638,0.18656684877138643,0.19018825635613018,0.2026364905615638,0.15866743382200368,0.1483439985815524,0.15351534957405197,0.15866743382200368,0.8536408278972207,0.7922759062919758,0.8115127296851244,0.8536408278972207,0.02517535455565992,0.02200594191516362,0.02356696255484338,matang
651.257575757589,836.7109478623955,834.9953535353598,651.257575757589,16.626060606061028,18.85725946331885,18.628888888889325,16.626060606061028,0.2024157211618075,0.18730485608341357,0.19569267140048816,0.2024157211618075,0.15494993941964538,0.1445862282558926,0.15020095031987438,0.15494993941964538,0.8851722173761544,0.8482960593427963,0.85110980139182,0.8851722173761544,0.024009483726151776,0.020905177401265077,0.022560325476993374,matang
2015.921717171764,2198.386389143796,1929.1527272727903,2015.921717171764,30.10878787878867,31.236302418118107,29.047676767677505,30.10878787878867,0.22329331636285568,0.2119676909884485,0.22610300916234224,0.22329331636285568,0.19807525785599528,0.18804797390516087,0.19868428821380055,0.19807525785599528,0.7647178364120617,0.7393869062159178,0.7753052316724308,0.7647178364120617,0.03923380777471902,0.035362040489836065,0.03947544638302456,matang
641.319393939398,855.6510560146571,816.6884848484787,641.319393939398,16.531313131313578,19.114988266502753,18.450303030303363,16.531313131313578,0.19522105181665236,0.17774396176418686,0.18342293079656194,0.19522105181665236,0.14149582777822794,0.13030025761264852,0.13384034685048168,0.14149582777822794,0.9139894991504611,0.8815474128232667,0.8886834079523177,0.9139894991504611,0.020021069278645946,0.016978157133922565,0.017913238445057246,matang
719.2234343434561,698.7438016528727,642.0779797979991,719.2234343434561,17.522222222222876,17.650443832261562,16.091313131313747,17.522222222222876,0.23176504413820864,0.22295302719130528,0.23631454791750311,0.23176504413820864,0.18946305809475644,0.17895830560424222,0.18898027552174487,0.18946305809475644,0.6983976868812954,0.7017488065429752,0.729612053186617,0.6983976868812954,0.035896250382617054,0.03202607514474135,0.03571354453627461,matang
808.5728282828574,871.1156004488986,796.2683838384055,808.5728282828574,18.727171717172492,19.61044791347743,18.377070707071475,18.727171717172492,0.20942546034658188,0.19730117185219143,0.21017823690040857,0.20942546034658188,0.16716414887199307,0.15633713484055028,0.16545305002963295,0.16716414887199307,0.7383029361750709,0.7131557969670987,0.7415306601226965,0.7383029361750709,0.027943852668097863,0.0244412997301524,0.027374711764108224,matang
1097.407474747507,1185.5206611569783,1145.4070707071212,1097.407474747507,23.7626262626271,24.932966023874137,24.294343434344473,23.7626262626271,0.18146727156231066,0.16619472446183997,0.17318314189936718,0.18146727156231066,0.14164933544214986,0.13117642502979734,0.13571121517808185,0.14164933544214986,0.6220527662834795,0.5853370478313528,0.6028162050774079,0.6220527662834795,0.020064534231202694,0.017207254483598042,0.018417533925111633,matang
570.3176767676869,598.6898275685953,682.5668686868872,570.3176767676869,12.62939393939428,13.411998775634709,13.566464646465034,12.62939393939428,0.2749748794900349,0.26033076562651786,0.2676227987952173,0.2749748794900349,0.21371401745561067,0.20323442505148154,0.20967193462982606,0.21371401745561067,0.8523894678113338,0.842792339145365,0.8226890383746962,0.8523894678113338,0.04567368125701706,0.04130423152600626,0.043962320171414056,matang
483.4290909091062,693.7966534026789,667.7457575757768,483.4290909091062,14.662828282828727,17.51566166717608,17.322121212121814,14.662828282828727,0.2099448461739787,0.18425412782516484,0.1933240827956643,0.2099448461739787,0.15090155214899934,0.13957459209967515,0.14512248150898027,0.15090155214899934,0.8414356878170769,0.7680937297415833,0.7787895927716524,0.8414356878170769,0.022771278440977163,0.019481066759790704,0.021060534639324325,matang
834.8339393939563,1057.942556881868,1070.7144444444684,834.8339393939563,19.285858585859255,22.64370982552636,22.47525252525311,19.285858585859255,0.19048664526367315,0.16663649274822756,0.17343266158510953,0.19048664526367315,0.13716584090596048,0.1265129503667627,0.1304862856697371,0.13716584090596048,0.7747815570442754,0.7080727893027166,0.7070369345211684,0.7747815570442754,0.018814467911439266,0.01600552661050296,0.01702667074788424,matang
729.9726262626175,968.3225181103488,857.1092929292786,729.9726262626175,15.35909090909071,17.519946944188522,16.41111111111095,15.35909090909071,0.20967828093813262,0.19473514979443693,0.205463148637835,0.20967828093813262,0.1498519999043007,0.1390673485261698,0.14502322764817324,0.1498519999043007,0.9166654882419403,0.8864706883871151,0.9014235082256209,0.9166654882419403,0.022455621875318542,0.01933972742609918,0.021031736557493876,matang
710.7830303030279,900.8526680950387,797.9853535353614,710.7830303030279,16.463232323232795,18.946740128557234,17.480303030303414,16.463232323232795,0.20734244565697937,0.18729212889651825,0.19727178744283735,0.20734244565697937,0.1551264085589097,0.14395136072429993,0.1498842868990614,0.1551264085589097,0.8275713640730542,0.775628052069795,0.8047209241370584,0.8275713640730542,0.024064202632385772,0.020721994254377523,0.022465299459240147,matang
773.0066666666847,900.205693296557,922.5901010101248,773.0066666666847,18.754747474748008,20.26854402611885,20.051515151515677,18.754747474748008,0.23580009411415695,0.22379787251162636,0.23546501945604337,0.23580009411415695,0.19830169924146263,0.18858582301130472,0.198800620126292,0.19830169924146263,0.7996590669505952,0.7627600139407947,0.7605766531052743,0.7996590669505952,0.0393235639220515,0.035564612640851145,0.039521686562598246,matang
2015.921717171764,2198.386389143796,1929.1527272727903,2015.921717171764,30.10878787878867,31.236302418118107,29.047676767677505,30.10878787878867,0.22329331636285568,0.2119676909884485,0.22610300916234224,0.22329331636285568,0.19807525785599528,0.18804797390516087,0.19868428821380055,0.19807525785599528,0.7647178364120617,0.7393869062159178,0.7753052316724308,0.7647178364120617,0.03923380777471902,0.035362040489836065,0.03947544638302456,matang
945.7111111111205,1010.8481787571758,972.1889898990041,945.7111111111205,21.377777777778277,22.373329252115255,21.52171717171771,21.377777777778277,0.20126357603368644,0.18819907921179957,0.19622789971355542,0.20126357603368644,0.16443754173585556,0.15417332707828407,0.1606034241572615,0.16443754173585556,0.8105502600302641,0.7946106039473075,0.8044790481686143,0.8105502600302641,0.027039705132131237,0.023769414782387564,0.02579345985103725,matang
1383.4208080808621,1859.7010509130523,1727.1410101010852,1383.4208080808621,25.99151515151622,30.578308335882078,29.649696969698205,25.99151515151622,0.18044083097466226,0.16386091797966165,0.17049758399006998,0.18044083097466226,0.1439843275603413,0.13372734057356936,0.13903615700163074,0.1439843275603413,0.7083401932180448,0.6021498935752633,0.6335589261359174,0.7083401932180448,0.02073148658300366,0.017883001616879408,0.019331052953782114,matang
916.445656565676,1081.2508927659862,1075.6012121212336,916.445656565676,21.126060606061134,23.297214569940483,22.492727272727894,21.126060606061134,0.18888381889778758,0.17536348958204034,0.18671729127066497,0.18888381889778758,0.15019490449340656,0.14000517973889975,0.145868063991557,0.15019490449340656,0.7311679818792272,0.6779954266456006,0.682404651998319,0.7311679818792272,0.022558509335783513,0.019601450353721628,0.02127749209264497,matang
1233.2426262626313,1393.963779206091,1333.0732323232314,1233.2426262626313,24.750303030303332,26.30068360371169,25.456464646465072,24.750303030303332,0.1995992780460816,0.18788998820373903,0.19600428760993188,0.1995992780460816,0.16853009408707845,0.15800445130856786,0.16429627504379604,0.16853009408707845,0.814363157438458,0.7871777767881174,0.7983343990782895,0.814363157438458,0.028402392612999514,0.02496540663332159,0.02699326599326668,matang
1046.1202020202227,1206.953984287253,1050.5450505050737,1046.1202020202227,22.350101010101582,24.14100601979249,22.171515151515763,22.350101010101582,0.2144728913149027,0.20283835641995887,0.21370067731758052,0.2144728913149027,0.18100535200751341,0.17142043303396506,0.17908843082255885,0.18100535200751341,0.7655328975991372,0.7251371991665122,0.7635958320484457,0.7655328975991372,0.032762937455363836,0.029384964861552097,0.03207266605448644,matang
569.3269696969804,781.1237628813026,771.4522222222269,569.3269696969804,15.110404040404388,18.672788490969523,18.285959595960023,15.110404040404388,0.21598097032944097,0.18975522207064377,0.1965325874076495,0.21598097032944097,0.15455918602759522,0.14415776962133026,0.14966985741201846,0.15455918602759522,0.9001598982534256,0.85920925238568,0.8634010050859308,0.9001598982534256,0.023888541985512785,0.020781462542196528,0.022401066217733936,matang
1079.170303030338,1307.1612080399407,1269.4079797980364,1079.170303030338,23.032121212122284,25.403836343228978,24.989797979799047,23.032121212122284,0.18349880819764897,0.16715441669467718,0.17654852966683143,0.18349880819764897,0.1459966050036315,0.13555667615130645,0.14055037429157052,0.1459966050036315,0.8405994997777755,0.8009342813417648,0.8099092256937549,0.8405994997777755,0.021315008672586403,0.018375612449190178,0.019754407713500566,matang
1105.979494949538,1320.0718294051142,1221.2881818182384,1105.979494949538,23.409797979799023,25.93653708805114,24.831010101011053,23.409797979799023,0.18921214413500687,0.17333490577565072,0.17910904155389454,0.18921214413500687,0.1498062551778171,0.14002322845709966,0.14497087443077425,0.1498062551778171,0.8345671742770036,0.7971958928421988,0.8153718503251269,0.8345671742770036,0.022441914090401253,0.019606504507549125,0.021016554433223315,matang
714.3116161616111,909.7390062237856,910.9249494949484,714.3116161616111,17.03181818181866,18.888888888887806,18.221111111111636,17.03181818181866,0.22022483691617442,0.2096291853740724,0.22152069562668555,0.22022483691617442,0.17470487598954562,0.16424656413727637,0.17199177389848502,0.17470487598954562,0.8979906820123761,0.867175109793959,0.8690966986916254,0.8979906820123761,0.030521793694522514,0.02697693383090044,0.029581170288747596,matang
733.1701010101019,969.9828588919007,934.2660606060704,733.1701010101019,17.153535353535695,19.971431486581917,18.968686868687367,17.153535353535695,0.21777071823899416,0.20355221893458186,0.21466073339755717,0.21777071823899416,0.1708711929947551,0.16066416581276396,0.16843586539376126,0.1708711929947551,0.870842976189483,0.8246936339000754,0.8343821170797007,0.870842976189483,0.029196964595450837,0.02581297417631131,0.028370640750945263,matang
1971.2004040404822,2034.0813182326763,1847.0570707071424,1971.2004040404822,28.964848484849284,29.38914396489925,27.907575757576655,28.964848484849284,0.21373380431340439,0.2054981585263772,0.2165226028672484,0.21373380431340439,0.1850622901059689,0.17633704179506152,0.1857664461990321,0.1850622901059689,0.7508491545133535,0.7387231548091014,0.7666725726422376,0.7508491545133535,0.03424805121926579,0.03109475230903327,0.03450917253341789,matang
719.2234343434561,698.7438016528727,642.0779797979991,719.2234343434561,17.522222222222876,17.650443832261562,16.091313131313747,17.522222222222876,0.23176504413820864,0.22295302719130528,0.23631454791750311,0.23176504413820864,0.18946305809475644,0.17895830560424222,0.18898027552174487,0.18946305809475644,0.6983976868812954,0.7017488065429752,0.729612053186617,0.6983976868812954,0.035896250382617054,0.03202607514474135,0.03571354453627461,matang
808.5728282828574,871.1156004488986,796.2683838384055,808.5728282828574,18.727171717172492,19.61044791347743,18.377070707071475,18.727171717172492,0.20942546034658188,0.19730117185219143,0.21017823690040857,0.20942546034658188,0.16716414887199307,0.15633713484055028,0.16545305002963295,0.16716414887199307,0.7383029361750709,0.7131557969670987,0.7415306601226965,0.7383029361750709,0.027943852668097863,0.0244412997301524,0.027374711764108224,matang
1971.2004040404822,2034.0813182326763,1847.0570707071424,1971.2004040404822,28.964848484849284,29.38914396489925,27.907575757576655,28.964848484849284,0.21373380431340439,0.2054981585263772,0.2165226028672484,0.21373380431340439,0.1850622901059689,0.17633704179506152,0.1857664461990321,0.1850622901059689,0.7508491545133535,0.7387231548091014,0.7666725726422376,0.7508491545133535,0.03424805121926579,0.03109475230903327,0.03450917253341789,matang
1971.2004040404822,2034.0813182326763,1847.0570707071424,1971.2004040404822,28.964848484849284,29.38914396489925,27.907575757576655,28.964848484849284,0.21373380431340439,0.2054981585263772,0.2165226028672484,0.21373380431340439,0.1850622901059689,0.17633704179506152,0.1857664461990321,0.1850622901059689,0.7508491545133535,0.7387231548091014,0.7666725726422376,0.7508491545133535,0.03424805121926579,0.03109475230903327,0.03450917253341789,matang
1971.2004040404822,2034.0813182326763,1847.0570707071424,1971.2004040404822,28.964848484849284,29.38914396489925,27.907575757576655,28.964848484849284,0.21373380431340439,0.2054981585263772,0.2165226028672484,0.21373380431340439,0.1850622901059689,0.17633704179506152,0.1857664461990321,0.1850622901059689,0.7508491545133535,0.7387231548091014,0.7666725726422376,0.7508491545133535,0.03424805121926579,0.03109475230903327,0.03450917253341789,matang
1971.2004040404822,2034.0813182326763,1847.0570707071424,1971.2004040404822,28.964848484849284,29.38914396489925,27.907575757576655,28.964848484849284,0.21373380431340439,0.2054981585263772,0.2165226028672484,0.21373380431340439,0.1850622901059689,0.17633704179506152,0.1857664461990321,0.1850622901059689,0.7508491545133535,0.7387231548091014,0.7666725726422376,0.7508491545133535,0.03424805121926579,0.03109475230903327,0.03450917253341789,matang
1971.2004040404822,2034.0813182326763,1847.0570707071424,1971.2004040404822,28.964848484849284,29.38914396489925,27.907575757576655,28.964848484849284,0.21373380431340439,0.2054981585263772,0.2165226028672484,0.21373380431340439,0.1850622901059689,0.17633704179506152,0.1857664461990321,0.1850622901059689,0.7508491545133535,0.7387231548091014,0.7666725726422376,0.7508491545133535,0.03424805121926579,0.03109475230903327,0.03450917253341789,matang
684.317777777769,793.4649525557774,622.6466666666718,684.317777777769,15.781818181818384,16.123252729311766,14.372121212121462,15.781818181818384,0.24576023827971588,0.2391232852692964,0.25296386057946585,0.24576023827971588,0.19483505302683898,0.18550212172454017,0.19494623695398883,0.19483505302683898,0.9434778247637139,0.9338007805367246,0.9485514481184177,0.9434778247637139,0.03796069788797116,0.03441103716430612,0.03800403530252076,matang
684.317777777769,793.4649525557774,622.6466666666718,684.317777777769,15.781818181818384,16.123252729311766,14.372121212121462,15.781818181818384,0.24576023827971588,0.2391232852692964,0.25296386057946585,0.24576023827971588,0.19483505302683898,0.18550212172454017,0.19494623695398883,0.19483505302683898,0.9434778247637139,0.9338007805367246,0.9485514481184177,0.9434778247637139,0.03796069788797116,0.03441103716430612,0.03800403530252076,matang
684.317777777769,793.4649525557774,622.6466666666718,684.317777777769,15.781818181818384,16.123252729311766,14.372121212121462,15.781818181818384,0.24576023827971588,0.2391232852692964,0.25296386057946585,0.24576023827971588,0.19483505302683898,0.18550212172454017,0.19494623695398883,0.19483505302683898,0.9434778247637139,0.9338007805367246,0.9485514481184177,0.9434778247637139,0.03796069788797116,0.03441103716430612,0.03800403530252076,matang
965.0351515151339,1014.88378736853,885.1296969696872,965.0351515151339,19.66848484848499,20.073461891641504,18.634343434343762,19.66848484848499,0.23216624715076192,0.2254494132577325,0.23605259289620592,0.23216624715076192,0.1903388013518848,0.18064681311220793,0.19004354588278463,0.1903388013518848,0.9220677025167608,0.9173618261581896,0.9285434814151661,0.9220677025167608,0.03622885930007227,0.03263327108759698,0.036116549331702066,matang
965.0351515151339,1014.88378736853,885.1296969696872,965.0351515151339,19.66848484848499,20.073461891641504,18.634343434343762,19.66848484848499,0.23216624715076192,0.2254494132577325,0.23605259289620592,0.23216624715076192,0.1903388013518848,0.18064681311220793,0.19004354588278463,0.1903388013518848,0.9220677025167608,0.9173618261581896,0.9285434814151661,0.9220677025167608,0.03622885930007227,0.03263327108759698,0.036116549331702066,matang
965.0351515151339,1014.88378736853,885.1296969696872,965.0351515151339,19.66848484848499,20.073461891641504,18.634343434343762,19.66848484848499,0.23216624715076192,0.2254494132577325,0.23605259289620592,0.23216624715076192,0.1903388013518848,0.18064681311220793,0.19004354588278463,0.1903388013518848,0.9220677025167608,0.9173618261581896,0.9285434814151661,0.9220677025167608,0.03622885930007227,0.03263327108759698,0.036116549331702066,matang
1341.9704040404545,1515.0422405875902,1337.9666666667135,1341.9704040404545,24.311818181818936,25.578512396692656,24.38828282828387,24.311818181818936,0.22432426287376214,0.21432492852861668,0.22351798048129978,0.22432426287376214,0.19125567118929632,0.1823876468545184,0.19256470389775304,0.19125567118929632,0.8318635237782486,0.8069085307176656,0.8325681122308173,0.8318635237782486,0.03657873176206823,0.03326525372512851,0.0370811651872293,matang
1341.9704040404545,1515.0422405875902,1337.9666666667135,1341.9704040404545,24.311818181818936,25.578512396692656,24.38828282828387,24.311818181818936,0.22432426287376214,0.21432492852861668,0.22351798048129978,0.22432426287376214,0.19125567118929632,0.1823876468545184,0.19256470389775304,0.19125567118929632,0.8318635237782486,0.8069085307176656,0.8325681122308173,0.8318635237782486,0.03657873176206823,0.03326525372512851,0.0370811651872293,matang
1341.9704040404545,1515.0422405875902,1337.9666666667135,1341.9704040404545,24.311818181818936,25.578512396692656,24.38828282828387,24.311818181818936,0.22432426287376214,0.21432492852861668,0.22351798048129978,0.22432426287376214,0.19125567118929632,0.1823876468545184,0.19256470389775304,0.19125567118929632,0.8318635237782486,0.8069085307176656,0.8325681122308173,0.8318635237782486,0.03657873176206823,0.03326525372512851,0.0370811651872293,matang
1483.2007070707643,1660.116212631254,1438.2024242424766,1483.2007070707643,24.97343434343513,26.089684726046713,24.46141414141505,24.97343434343513,0.2234070142556329,0.2185401591158531,0.22835283063216807,0.2234070142556329,0.1939660782357988,0.18430800724474278,0.19497953398130585,0.1939660782357988,0.8317682562925758,0.8084004244064326,0.8371374864089829,0.8317682562925758,0.03762283950617603,0.03396944153452816,0.038017018671567204,matang
